Survey ID,Gender,Age,Own or rent,Dwelling type,Dwelling type Other,Area of College Station,Highest level of education you have completed,Years have you lived in College Station,Survey source,Attend Blinn College or Texas A&M,Number of people age 19 and older in household,City employee,Importance of attracting business and jobs,Importance of attracting tourism,Importance of programs to retain and support existing businesses,Importance of enforcing traffic laws,Importance of code enforcement services,Importance of educating the public on crime prevention,Importance of animal control services,Importance of maintaining streets and roads,"Importance of biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Importance of managing traffic congestion,Importance of maintaining appearance of parks,Importance of providing a variety of recreation youth programs,Importance of providing a variety of adult recreation programs,Importance of library services,Importance of senior citizen services,"Importance of special events (Starlight Music Series, Christmas in the Park, etc.)",Importance of managing trash and recycling collection,Importance of managing stormwater drainage,Importance of police department services,Importance of fire department Services,Top 3 most important - attracting business and jobs,Top 3 most important - attracting tourism,Top 3 most important - programs to retain and support existing businesses,Top 3 most important - enforcing traffic laws,Top 3 most important - code enforcement services,Top 3 most important - educating the public on crime prevention,Top 3 most important - animal control services,Top 3 most important - maintaining streets and roads,"Top 3 most important - biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Top 3 most important - managing traffic congestion,Top 3 most important - maintaining appearance of parks,Top 3 most important - providing a variety of recreation youth programs,Top 3 most important - providing a variety of adult recreation programs,Top 3 most important - library services,Top 3 most important - senior citizen services,"Top 3 most important - special events (Starlight Music Series, Christmas in the Park, etc.)",Top 3 most important - managing trash and recycling collection,Top 3 most important - managing stormwater drainage,Top 3 most important - police department services,Top 3 most important - fire department Services,No first choice for top 3 service,No second choice for top 3 service,No third choice for top 3 service,Quality of attracting business and jobs,Quality of attracting tourism,Quality of programs to retain and support existing businesses,Quality of enforcing traffic laws,Quality of code enforcement services,Quality of educating the public on crime prevention,Quality of animal control services,Quality of maintaining streets and roads,"Quality of biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Quality of managing traffic congestion,Quality of maintaining appearance of parks,Quality of providing a variety of recreation youth programs,Quality of providing a variety of adult recreation programs,Quality of library services,Quality of senior citizen services,"Quality of special events (Starlight Music Series, Christmas in the Park, etc.)",Quality of managing trash and recycling collection,Quality of managing stormwater drainage,Quality of police department services,Quality of fire department Services,Quality of water services,Quality of wastewater services (sewer),Quality of electric utility services,Additional comments about specific city services or departments,Rate College Station as a place to live,Rate your neighborhood as a place to live,Rate College Station as a place to raise a family,Rate College Station as a place to do business,Rate College Station as a place to work,Rate College Station as a place to retire,Rate College Station's overall image/reputation,Rate the value of services you receive for your tax dollars,Rate the overall quality of city services,What do you value MOST about living in College Station?,"If you could change ONE THING about College Station, what would it be",What would you say should be College Station's highest priority,What types of retail and commercial development would you like to see in College Station,How likely are you to recommend College Station as a place to live,"Agree with this statement, College Station is moving in the right direction as a community",Importance of availability of open space,How could the city's customer service be improved,Importance of quality shopping opportunities,Importance of overall appearance of college station,Importance of appearance of neighborhoods,Importance of availability of medical/health care facilities,Importance of recreational opportunities,Importance of educational opportunities,Importance of entertainment opportunities,Importance of cultural activities,Importance of opportunities to participate in local government,Importance of ease of car travel around town,Importance of job opportunities,Importance of business opportunities,"Importance of support of sustainability, environmental and green issues",Importance of volunteer opportunities,Importance of quality of business and service establishments,Importance of quality of new development,Importance of ease of bicycle travel around town,Importance of sense of community,Importance of availability of quality affordable housing,Top 3 most important -  quality shopping opportunities,Top 3 most important -  overall appearance of college station,Top 3 most important -  appearance of neighborhoods,Top 3 most important -  availability of medical/health care facilities,Top 3 most important -  recreational opportunities,Top 3 most important -  educational opportunities,Top 3 most important -  entertainment opportunities,Top 3 most important -  cultural activities,Top 3 most important -  opportunities to participate in local government,Top 3 most important -  ease of car travel around town,Top 3 most important -  job opportunities,Top 3 most important -  business opportunities,"Top 3 most important -  support of sustainability, environmental and green issues",Top 3 most important -  volunteer opportunities,Top 3 most important -  quality of business and service establishments,Top 3 most important -  quality of new development,Top 3 most important -  availability of open space,Top 3 most important -  ease of bicycle travel around town,Top 3 most important -  sense of community,Top 3 most important -  availability of quality affordable housing,No first choice for top 3 community characteristic,No second choice for top 3 community characteristic,No third choice for top 3 community characteristic,Have you had any contact with a city employee(s) in the last 12 months,"Impression with the city employee(s) regarding their courtesy, knowledge and responsiveness",How safe do you feel in your neighborhood,Do you think crime in College Station is increasing or decreasing,Information preference about city government activities - city website (cstx.gov),Information preference about city government activities - local newspapers,Information preference about city government activities - city cable channel (Ch. 19),Information preference about city government activities - Local radio stations,Information preference about city government activities - Utility bill newsletter,Information preference about city government activities - Local TV stations,"Information preference about city government activities - Social media (Facebok, Twitter, etc.)",Information preference about city government activities - Other,Information preference Other,Top 3 communication method - city website (cstx.gov),Top 3 communication method - local newspapers,Top 3 communication method - city cable channel (Ch. 19),Top 3 communication method - local radio stations,Top 3 communication method - utility bill newsletter,Top 3 communication method - local TV stations,"Top 3 communication method - social media (Facebok, Twitter, etc.)",No first choice for top 3 communication method,No second choice for top 3 communication method,No third choice for top 3 communication method,"Do you receive enough information about city programs, activities and events?",How could the city improve its public communication efforts?,Rate quality of Southwood Community Center,Rate quality of Lincoln Recreation Center,Rate quality of College Station City Hall,Rate quality of Municipal Court,Importance for for the city to provide additional facilities for senior activities and programs,Importance for for the city to provide additional facilities for youth activities and programs,Importance for for the city to provide additional facilities for community meeting and activity space,Importance for for the city to provide additional facilities for city of ces and services,Additional comments about College Station's municipal buildings and facilities,Age groups represented by children in household first choice,Age groups represented by children in household second choice,Age groups represented by children in household third choice,Age groups represented by children in household fourth choice,location
910,Female,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Graduated high school,More than 20 years,Online,Neither,Two,No,Somewhat Unimportant,Somewhat Unimportant,Not Important At All,Very Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,,,,,,,,,,1,,,,,2,,,,3,,,,,Good,Good,No Opinion,Good,No Opinion,Good,No Opinion,Good,No Opinion,Fair,Fair,No Opinion,Fair,Good,Fair,Good,Good,No Opinion,Good,Good,Good,No Opinion,Good,,Excellent,Excellent,Good,Good,Good,Good,Good,Fair,Good,"The family neighborhoods are great; friendly and  relatively safe with neighbors checking on one another.  Everyone keeping up with their homes and yards -- feeling a commitment.   Please keep it this way and not change zoning, forcing apartments and non-committed strangers into our neighborhoods.",Change the ATTITUDE and GOALS of our city council:  Saying there is no available land and forcing apartments into family neighborhoods.Using statistics that are nine years old and don't include the current neighborhood situation. Appointing realtors and contractors to our Planning & Zoning Comm. Changing zoning for a P&Z member's listing.,Control the overall development of the community -- not allow it to grow without a definite plan.  Once there  is a plan don't  continually change the zoning just to meet some developer's need.  You lose neighborhoods and the community loses its focus.,"Most of our mall,  retail businesses and restaurants cater primarily to students' needs.  More and more citizens are retiring in the community and need to be considered.  Most have shop out of town.  More 'sit-down' restaurants outside the student's hub..",1,3,2,"I have had some very good experiences with individuals in the utility dept.  I feel that the staff presenting data to the council is too closely involved with the developers.  When council members and staff appear to be best friends with developers and totally ignore citizens at a meeting, it leaves a bad feeling.",Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Somewhat Unimportant,,,,,,,,1,,2,,,,,,,,,3,,,,,Yes,Fair,Somewhat Safe,Increasing,Local newspapers,Local radio stations,Utility bill newsletter,Local TV stations,,,,,,,1,,,,2,,,,3,No,"Most of the time I hear about events (on TV, newspaper, & radio) after the event.  Only if a group submits an advertisement do I hear in advance.",Fair,Good,Excellent,Excellent,Very Important,Very Important,Very Important,Somewhat Unimportant,Very limited community meeting space.  Understand some of the rental fees have been reduced -- that is move in the right direction.,None under 19 in household,,,,"(30.5319423, -96.2972832)"
911,Female,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Some college or technical school,Less than 3 years,Online,Neither,Two,No,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,1,,,,,,,2,,,,,,3,,,,,,,,,,Good,Good,Good,Good,Good,Good,Good,Fair,Fair,Fair,Good,No Opinion,Fair,Fair,Fair,No Opinion,Good,Good,Good,Good,Good,Good,Good,"Library services seem to be appropriate for the staff, not the community. Why can the hours not be adjusted to open later and extend later in the evening. Very few opportunities/locations available for scheduling meetings. This seems contrary to trying to lure retirees to the area. The old Albertson's building on University would be an excellent facility to offer a number of meeting room options .",Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Good,Good,The sense of community.,Greatrer development of the Town Center on William Fitch.,The citizens.,"Costco; more restaurant options that do not cater primarily to students, but to families and retirees.",2,2,1,,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,,2,,,,1,,,,3,,,,,,,,,,,,,,Yes,Excellent,Very Safe,Don't Know,Local newspapers,,,,,,,,,,1,,2,,,3,,,,No,not sure,Good,No Opinion,No Opinion,No Opinion,Very Important,Somewhat Important,Very Important,Somewhat Important,"Think first about whom you serve. Extended office space is nice, but only if the citizens feel they have access for their interests. Meeting space is extremely limited in this area.",None under 19 in household,,,,"(30.5319423, -96.2972832)"
912,Female,45-54,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,,11 to 20 years,Online,Neither,Two,No,Very Important,Somewhat Unimportant,Very Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,3,,1,,,,,,,2,,,,,,,,,,,,,,Excellent,No Opinion,Excellent,Excellent,No Opinion,No Opinion,No Opinion,Good,Fair,Fair,Fair,Excellent,Good,Fair,No Opinion,Good,Excellent,No Opinion,Excellent,Excellent,No Opinion,No Opinion,No Opinion,,Good,Good,Excellent,Good,Good,Fair,Good,Good,Good,"Wonderful christian, family friendly environment",Traffic patterns around Texas A&M and student housing areas near A&M,,"More ethnic restaurants, more entertainment options for children",1,2,2,,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,,,,1,,3,,,,,,,,,,,,,2,,,,,No,,Very Safe,Staying the Same,City website (cstx.gov),,,,,,,,,1,,,,,,2,,,3,Yes,,Fair,No Opinion,No Opinion,No Opinion,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,13 to 15 years old,,,,"(30.6256267, -96.253038)"
913,Female,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Graduated high school,7 to 10 years,Online,Neither,One,No,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,1,,,,,,,,,2,3,,,,No Opinion,No Opinion,No Opinion,Good,Fair,No Opinion,Fair,Fair,No Opinion,Fair,Good,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Fair,Fair,Safe. Beautiful. Full of entertainment. Very giving and friendly.,Better streets,Infrastructure to accommodate growth,More restaurant variety and a Container Store,1,1,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,,,3,1,,,,,,,,2,,,,,,,,,,,,Yes,Good,Very Safe,Increasing,Local TV stations,,,,,,,,,,,,3,,1,2,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
914,Female,65 or older,,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Graduated high school,11 to 20 years,Online,Neither,Two,No,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,,,,1,2,3,Excellent,Good,Fair,Good,Excellent,No Opinion,Good,Fair,Good,Good,Excellent,No Opinion,No Opinion,Excellent,No Opinion,Good,Excellent,No Opinion,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Values and residents,Nothing other than finishing paving Pebble Creek Parkway.,Police and Fire,Technology and medicalRestaurants in south College Station - not fast food,1,1,2,,Not Important At All,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Very Important,Very Important,Not Important At All,Very Important,Very Important,,,,1,,,,,,,,,,,2,,,,3,,,,,No,,Very Safe,Increasing,Local TV stations,,,,,,,,,,2,,,,1,,,,3,Yes,,Good,No Opinion,No Opinion,No Opinion,Somewhat Important,Very Important,Somewhat Important,Very Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
1003,Female,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Some college or technical school,More than 20 years,Online,Neither,Two,No,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,3,2,1,,,,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,,,,1,1,1,,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,,,,,,,,,,2,1,,,,3,,,,,,,,,No,,Very Safe,Increasing,City website (cstx.gov),,,,,,,,,1,2,,,,3,,,,,Yes,,Fair,Fair,Good,Good,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Somewhat Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
915,Male,45-54,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,,Less than 3 years,Online,Neither,Three,No,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,,,,,,,,,,,,,1,,,3,,2,,,,,,Good,Good,Fair,Good,Good,Good,No Opinion,Good,Fair,Fair,Good,No Opinion,Fair,No Opinion,No Opinion,Fair,Excellent,Fair,Good,Good,Good,Good,Good,,Excellent,Good,Good,Good,Good,Fair,Excellent,Good,Excellent,,A downtown with lots of events,Storm water control Castlegate,Recreational lake.  Serious nursery for do it yourself we gardeners - for a city this size we are woefully lacking,1,2,1,,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,,3,,,,,2,,,,1,,,,,,,,,,,,,No,,Very Safe,Don't Know,Local newspapers,"Social media (Facebook, Twitter, etc.)",,,,,,,,3,2,,,,,1,,,,No,Louder broadcasts on Facebook,No Opinion,Good,Excellent,No Opinion,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
916,Female,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,,3 to  years,Online,Neither,,No,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,3,,,,,,,,,,,1,2,,,,Good,Fair,Good,Poor,Poor,Fair,Poor,Poor,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Good,Good,Fair,Fair,Fair,Fair,Fair,Fair,"City services should include public safety as a huge priority, given the insane protections afforded those who would incite violence, carrying weapons.",Good,Good,Good,Good,Fair,Good,Good,Fair,Good,Climate and weather,Extremist politics; prejudice and failure to embrace diversity.,Public safety for all.,"Businesses that are family-oriented toward customers, reducing and eliminating those that entrap young people into breaking laws, such as bars and gathering places that result in crimes, injuries, and even death.",2,3,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,,,,,,1,,2,,,,,,,,3,,,,,,,,No,,Somewhat Safe,Increasing,City website (cstx.gov),Local newspapers,Utility bill newsletter,Local TV stations,,,,,,,1,3,,,2,,,,,Yes,Call on the residents in person.  Secure support of residents to improve the area.,No Opinion,No Opinion,No Opinion,Good,Somewhat Important,Very Important,Very Important,Very Important,no,None under 19 in household,,,,"(30.6256267, -96.253038)"
917,Female,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Graduated high school,11 to 20 years,Online,Neither,Two,No,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,3,,,,,,,,,1,2,,,,Good,Good,No Opinion,Good,No Opinion,No Opinion,Good,Fair,No Opinion,Fair,Good,Good,Good,Good,Excellent,Good,Good,No Opinion,Good,Good,Good,No Opinion,No Opinion,"I think the city is way behind on providing roads where needed.  Some have been 'promised' for years while too much time and effort has been put into hike and bike trails.Also, the city has approved too many subdivisions without the services to support them.  It just adds to the traffic problems that already exist.",Good,Excellent,Excellent,Good,Good,Good,Excellent,Good,Good,low crime rate,change the emphasis from growth to quality of life,"The things that improve the quality of life: better/more roads, stop annexation, remove buildings that are uninhabitable. No more cheap hotels!",Central Market type store (or Trader Joe's).,2,2,2,no opinion,Somewhat Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,3,,,2,,,,,,,,,,,1,,,,,,,,,Yes,Good,Very Safe,Staying the Same,City website (cstx.gov),Local newspapers,Local TV stations,,,,,,,3,2,,,,1,,,,,Yes,Better understanding of when educational booklet comes out and where to obtain. I seem to learn about classes after they've started.,Good,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Very Important,Somewhat Important,"Southwood is small so there is limited availability for non-profit groups to meet there  at a reasonable cost. If a new city hall is build, it should include some options for meeting space.  The building at the water treatment plant is not easy to find and has limited availability. Ditto for the building off of Graham Rd.",None under 19 in household,,,,"(30.6256267, -96.253038)"
918,Male,45-54,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Some college or technical school,3 to  years,Online,Neither,One,No,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Very Important,Somewhat Unimportant,Somewhat Unimportant,Very Important,Somewhat Important,Very Important,Very Important,,,,,,,,1,,,,,,,,,,,2,3,,,,Excellent,Good,Fair,Good,Good,Poor,Fair,Good,No Opinion,Poor,Good,Fair,Fair,Excellent,Fair,Good,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Poor,I would like to see electricity deregulated vs. higher KWH costs subsidizing other city expenses.,Excellent,Excellent,Excellent,Fair,Excellent,Excellent,Excellent,Good,Good,Having a major university in town.,I perceive a bureaucratic indifference to being a business friendly city.,"Basic services- fire, police, streets.  Many other items are really beyond the scope of local government in my opinion.",Anything symbiotic with Texas A&M University.,1,2,1,,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Not Important At All,Somewhat Important,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,,,,,,1,,,,,,3,,,,,,,2,,,,,Yes,Excellent,Very Safe,Staying the Same,City website (cstx.gov),,,,,,,,,1,,3,2,,,,,,,Yes,,Fair,No Opinion,Fair,Fair,Not Important At All,Somewhat Important,Somewhat Important,Somewhat Important,,1 to 18 years old,,,,"(30.6256267, -96.253038)"
919,Male,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,,More than 20 years,Online,Neither,Two,No,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,2,,1,3,,,,No Opinion,No Opinion,No Opinion,Good,No Opinion,Good,Good,Fair,No Opinion,Good,Good,No Opinion,No Opinion,Good,No Opinion,Good,Excellent,Good,Good,Good,Good,Good,Excellent,My 20+ years experiences with CS Utilities and Waste Collection have been uniformly positive.,Good,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,,,Controlling development.,Upscale restaurants and shopping options.,1,2,1,,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,2,,,1,,,,,,,,,,,,3,,,,,,,,Yes,Excellent,Very Safe,Don't Know,Local newspapers,Local radio stations,Utility bill newsletter,Local TV stations,,,,,,,1,,,2,3,,,,,Yes,,Good,No Opinion,Fair,No Opinion,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
920,Female,45-54,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,,11 to 20 years,Online,Texas A&M,Three,No,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,,,,1,,,,2,,,,,,,,,,,3,,,,,Good,Good,Good,Good,Fair,Good,Good,Fair,Good,Good,Good,Good,No Opinion,Good,No Opinion,Good,Good,Fair,Good,Good,Good,Good,Good,,Excellent,Good,Excellent,Good,Good,Excellent,Excellent,Good,Good,The schools,Traffic congestion,Maintanence of road and sidewalks,We have enough,1,1,2,,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,,,,2,,1,,,,3,,,,,,,,,,,,,,No,,Very Safe,Staying the Same,Local newspapers,Utility bill newsletter,Local TV stations,,,,,,,,3,,,1,2,,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,,1 to 18 years old,,,,"(30.5319423, -96.2972832)"
921,Male,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Some college or technical school,More than 20 years,Online,Neither,One,No,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,2,,,1,,,,3,,,,,,,,,,,,,,,,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,,Good,Excellent,Good,Good,Good,Good,Good,Good,Good,"small, yet large",better traffic control and quality of streets,traffic,restaurants and small shopping centers with quality products that offer decent jobs,1,2,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,1,,2,,,,,,,,,,,3,,,,,,,,,No,,Very Safe,Increasing,Utility bill newsletter,,,,,,,,,3,,,,1,,2,,,,No,more timely information disseminated in a variety of sources,Fair,Fair,Fair,Fair,Very Important,Very Important,Very Important,Somewhat Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
